313191888	上海联通的网络不知道啥时候可以恢复，真捉急呀！ ​​​	[<木木加三撇>: 回复 @一碗冷饭 :放假了吧？,<海边38>: 回复 @木木加三撇 :是阿，刚人民广场回来，还在一号线上,<木木加三撇>: 回复 @中国联通客服 :这么晚还在值班，辛苦您了，谢谢，加油。,<75218409大风起>: 回复 @木木加三撇 :哦,<木木加三撇>: 回复 @小枫蜀黍 :[偷笑]Hold住就好。,<中国联通客服>: 回复 @木木加三撇 :不客气的哦，给您带来了不便，还请您谅解哦，谢谢！,<木木加三撇>: 回复 @海边34 :你现在在上海咯？,<木木加三撇>: 回复 @一碗冷饭 :他是联通的。,<Mr丨枫>: 回复 @木木加三撇 :我是赝品…………,<海边38>: 回复 @木木加三撇 :好专业的口气,<木木加三撇>: 回复 @海边34 :请您耐心等待。,<木木加三撇>: 回复 @小枫蜀黍 :警察叔叔好。[馋嘴],<海边38>: 回复 @木木加三撇 :我的还没[泪],<木木加三撇>: 回复 @中国联通客服 :谢谢。,<木木加三撇>: 回复 @海边34 :现在好像恢复了！,<海边38>: 我以为就我一个人的网络触问题[嘻嘻],<中国联通客服>: 您好！很抱歉影响到您的使用，工作人员目前正在紧急核查跟进此问题，会尽快恢复使用的，敬请您留意喔，给您带来的不便，请您见谅，谢谢！]
313191888	我在一茶一坐(大宁店)：以后吃饭记得索要发票！ http://t.cn/zjDxQce ​​​	[<KDS三校生>: 回复 @木木加三撇 :说不清楚哎…,<木木加三撇>: 回复 @LEE--__-- :好的，李师傅。,<木木加三撇>: 回复 @风修凡 :应该的。,<LEE--__-->: 我今天也吃饭的，也要发票的，也是大宁，我就没有了，你这几天运气啦啦好，明天奶茶请客,<风修凡>: 回复 @木木加三撇 :都认识我的 哈哈哈,<木木加三撇>: 回复 @风修凡 :今天看到好几个名的。[偷笑],<风修凡>: 回复 @木木加三撇 :伴侣我认识法？,<木木加三撇>: 回复 @静静的我爱着你 :[哈哈],<静静的我爱着你>: 弄中奖了？！矮油。运气好的。,<木木加三撇>: 回复 @已婚的古城钟楼 :啥时候到？,<KDS三校生>: 礼拜天来沾沾洋气,<木木加三撇>: 回复 @木偶Ben :勿携眷。[偷笑],<木木加三撇>: 回复 @kegtong :求中大乐透。,<木木加三撇>: 回复 @JeremyDing1 :[握手]侬也工作顺利。,<木偶Ben>: 回复 @木木加三撇 :请客哈哈[嘻嘻],<kegtong>: 你最近好运不断啊！真开心,<木木加三撇>: 回复 @风修凡 :伴侣有了，三千就要么了。[偷笑],<木木加三撇>: 回复 @路易斯路发发 :谢了。,<木木加三撇>: 回复 @木偶Ben :[酷],<木木加三撇>: 回复 @香_雪_海 :嘿嘿。,<木木加三撇>: 回复 @KDS霜之喵喵 :希望是个好头。,<风修凡>: 回复 @木木加三撇 :你3k都抽到了 说不定可以在中山抽到个伴侣,<木木加三撇>: 回复 @小五--小武 :其实我还中了个MINI。[嘻嘻],<木木加三撇>: 回复 @风修凡 :中山公园真是斗秀场。,<VICKY的MAOMAO>: 你中啦 运气怎么这么好的啦,<木偶Ben>: 刚中IPAD又中3千块？？财神掉你头上了[钱],<深蓝sor>: 艾玛，我好傻逼，不是我五姐中的，是我五姐转的。。。。// @深蓝sor :五姐好棒！！五姐我要吃烤乳鸽！！// @小五--小武 :以！后！必！须！要！发！票！,<深蓝sor>: 五姐好棒！！五姐我要吃烤乳鸽！！// @小五--小武 :以！后！必！须！要！发！票！,<Wmaowaries>: 以！后！必！须！要！发！票！,<KDS霜之喵喵>: 胖友2013好运嘛，又是MINI又是中奖的~,<风修凡>: 你这样不大好的 真是好运连连 刚刚MINI 又3K]
313191888	菊花疼。 ​​​	[<婷婷LaLa>: 回复 @猪猪侠双双 :啊？什么？,<猪猪侠双双>: 回复 @婷婷LaLa :关心你诶[嘻嘻][嘻嘻],<婷婷LaLa>: 回复 @木木加三撇 :还可以，就是很忙！你也一切顺利吗？,<木木加三撇>: 回复 @猪猪侠双双 :哈哈，你哦你哦。,<木木加三撇>: 回复 @婷婷LaLa :最近好伐？,<猪猪侠双双>: 回复 @木木加三撇 :好吧，我邪恶了,<婷婷LaLa>: 回复 @木木加三撇 :哦！嘿嘿！[偷笑],<全缅沦陷>: 回复 @木木加三撇 :那也是肚子疼啊 吓我一跳 哈哈,<木木加三撇>: 回复 @婷婷LaLa :有点拉肚子。[嘻嘻],<木木加三撇>: 回复 @猪猪侠双双 :瞎想啥呢！,<木木加三撇>: 回复 @磊与霂偕老 :拉肚子。[偷笑],<猪猪侠双双>: [衰]做什么坏事了]
313191888	最近很迷RoomBreak密室逃脱，有人交流下么？ http://t.cn/zWNFMwM ​​​	[<0o阿拉蕾o0>: 回复 @木木加三撇 :Roombreak不是？我已经玩儿到第三幕了~哈哈！当然中途稍微借助了一下攻略[lxhx划],<木木加三撇>: 回复 @0o阿拉蕾o0 :你也是这个游戏？,<木木加三撇>: 回复 @小min公主 :我感觉很难…,<0o阿拉蕾o0>: 最近正无法自拔中~~,<小min公主>: 回复 @木木加三撇 :嗯嗯，密室我要玩的，等我下载好，我们讨论讨论,<木木加三撇>: 回复 @A_nightlord :你有兴趣？,<A_nightlord>: 回复 @木木加三撇 :神级队友参见[笑哈哈],<木木加三撇>: 回复 @A_nightlord :就怕猪一样的队友。[偷笑],<A_nightlord>: 弄应该去真人版饿,<木木加三撇>: 回复 @小min公主 :中文的，不过好像就iPad有，很难的。[偷笑],<小min公主>: 回复 @木木加三撇 :嗯，下载来玩一玩，应该蛮有难度的，估计还是英文哒…,<木木加三撇>: 回复 @小min公主 :最近这个游戏限免，你可以试试。,<小min公主>: 我很想去真人版的密室玩一玩…]
313191888	有什么办法屏蔽电视购物频道伐？[汗] 我在:合阳路 ​​​	[<木木加三撇>: 回复 @VICKY的MAOMAO :阿姨妈妈都喜欢！,<VICKY的MAOMAO>: 要不要这么疯狂的买啊,<木木加三撇>: 回复 @邢尐芳 :关键还有一个家有购物！！！！,<little慧慧>: 回复 @木木加三撇 :是啊~~哈哈。。。,<木木加三撇>: 回复 @晔烨_iDsz :缺钱。,<晔烨_iDsz>: 回复 @木木加三撇 :要那么多乐扣干什么？你家缺碗啊,<木木加三撇>: 回复 @little慧慧 :[good]也是电视购物达人。,<木木加三撇>: 回复 @晔烨_iDsz :因为便宜打折才狂买的！特别是乐扣！,<little慧慧>: 我们家10个东西里面有一半以上都是东方CJ的~~~,<邢尐芳>: 阿姨妈妈都喜欢买的，我们家都是vip了已经。。。]
313191888	我在博纳银兴国际影城。 http://t.cn/zOs6dXD ​​​	[<木木加三撇>: 回复 @MK威 :iPhoneQQ设置的。,<Ailway->: 回复 @木木加三撇 :都懂得呀哈哈，对了你QQ怎么回事情看不到就不要挂着啊,<木木加三撇>: 回复 @Enter2030 :对的，不过我的笑点比较高。,<木木加三撇>: 回复 @MK威 :相亲去那么黑的地方干嘛？,<Ailway->: 回复 @木木加三撇 :恩动画片对吧，所以我问你是不是相亲去了。。。,<木木加三撇>: 回复 @MK威 :我觉得这种电影院不值这个价格的。,<木木加三撇>: 回复 @木修凡 :还要打个弯的。,<Ailway->: 回复 @木木加三撇 :以后问你详细攻略吧哈哈看你看电影还比较省钱,<风修凡>: 回复 @木木加三撇 :那一开始你们就约我格好嘞,<木木加三撇>: 回复 @MK威 :不送的，格瓦拉现在不便宜的，我没有信用卡。,<Ailway->: 回复 @木木加三撇 :只有信用卡好像有20快一张的，你的其实算便宜啦有东西送吗爆米花？,<木木加三撇>: 回复 @MK威 :这个价格已经不便宜了。,<Ailway->: 回复 @木木加三撇 :每次看到你看电影都便宜羡慕啊，亲啥时候带我去看,<木木加三撇>: 回复 @MK威 :没。,<木木加三撇>: 回复 @木修凡 :坐地铁来看的。,<风修凡>: 噢呦都了这么大一圈又回到这里啦？]
313191888	才发现，我已经彻底HOLD不住去年的衣服了。[泪] 志丹路 ​​​	[<涅科夫斯基费佚德>: 回复 @木木加三撇 :有的，我的一条裤子又能穿了,<木木加三撇>: 回复 @晔烨_iDsz :屏蔽关键字的吧。,<木木加三撇>: 回复 @他是大胃肚夫 :有效伐？,<木木加三撇>: 回复 @徐家少爷LK :呸呸呸，前几天练背，疼死了，特别是WC擦屁股的时候。,<涅科夫斯基费佚德>: 回复 @木木加三撇 :是额,<木木加三撇>: 回复 @徐家少爷LK :好吧，看不到你了。,<晔烨_iDsz>: 回复 @木木加三撇 :啥意思,<木木加三撇>: 回复 @晔烨_iDsz :我前面想发MIN工的，结果被屏蔽了！,<木木加三撇>: 回复 @他是大胃肚夫 :跑步咯？,<涅科夫斯基费佚德>: 回复 @木木加三撇 :真的好难，我现在就想减掉点肚子，但是不小心体重就下来了,<晔烨_iDsz>: 回复 @木木加三撇 :杨浦人民品味与众不同不喜好你这样的，但外地人员就说不清了,<木木加三撇>: 回复 @他是大胃肚夫 :我现在在减，争取不要减体重，减点体脂。,<涅科夫斯基费佚德>: 回复 @木木加三撇 :哈哈什么？你还不是啊？憔悴了狂长肉嘛,<木木加三撇>: 回复 @他是大胃肚夫 :哈哈。,<涅科夫斯基费佚德>: 回复 @木木加三撇 :当然不是,<木木加三撇>: 回复 @他是大胃肚夫 :为伊消得人憔悴？,<涅科夫斯基费佚德>: 回复 @木木加三撇 :我这几天清瘦了不少,<木木加三撇>: 回复 @他是大胃肚夫 :话说你也可以节制节制来。,<涅科夫斯基费佚德>: 回复 @木木加三撇 :客气了,<木木加三撇>: 回复 @他是大胃肚夫 :好可怕，不过谢谢N先生。,<涅科夫斯基费佚德>: 回复 @木木加三撇 :你这种的就是要有人时常在一旁搓搓你，不然你飞上天要登高跌重伤到你自己,<木木加三撇>: 回复 @他是大胃肚夫 :U~一下子变天蝎了咯。,<涅科夫斯基费佚德>: 胸罩用起来，小心下垂,<木木加三撇>: 回复 @徐家少爷LK :你今天去健身吗？,<木木加三撇>: 回复 @晔烨_iDsz :中原哪里很乱的，人家看我秀色可餐，会QJ我伐？哈哈！ @妖精是不属于人间的_Nicole,<晔烨_iDsz>: 回复 @木木加三撇 :这个我不清楚啊，中原地区呀，在娇姐那里，放心有八号线的,<木木加三撇>: 回复 @晔烨_iDsz :我们目的地杨浦哪里啊？我看看怎么回去！,<晔烨_iDsz>: 回复 @木木加三撇 :特别是到我们杨浦这种贫民窟,<木木加三撇>: 回复 @晔烨_iDsz :特别还是到人广是伐！,<晔烨_iDsz>: 回复 @木木加三撇 :算了，这样你会激凸死的[偷笑][偷笑][偷笑],<木木加三撇>: 回复 @徐家少爷LK :今天和同事出去本打算穿的，太招摇，胸型还不太好。,<木木加三撇>: 回复 @晔烨_iDsz :没吸，我本来想今天穿这个出来的，怕老阿姨白眼飞死...,<木木加三撇>: 回复 @靈魂也善變 :这个太紧了，怕路上男女老少都看我...,<靈魂也善變>: 现在流行紧身的[哈哈],<木木加三撇>: 回复 @徐家少爷LK :现在这个衣服哈紧，我已经不敢穿出门了，怕老阿姨白眼飞死。]
313191888	自己吃出来的才叫王道！[馋嘴]@甜甜圈jj 宜川路 ​​​	[<Ruby0825>: 回复 @木木加三撇 :5个月多10天,<木木加三撇>: 回复 @Ruby0825 :你宝宝现在多大啦？,<Ruby0825>: 回复 @木木加三撇 :个么来帮我带孩子好了[偷笑],<木木加三撇>: 回复 @Ruby0825 :哈哈，那是，不像你，有小宝宝带。,<木木加三撇>: 回复 @小五小武 :没关系的，哈哈，我开开玩笑。,<Wmaowaries>: 回复 @木木加三撇 :我都要烦死了，不好意思啦,<木木加三撇>: 回复 @小五小武 :哦哟，你搞死了！！！,<Wmaowaries>: 之前玩了几天小号，用手机号注册的，结果每天不停的各种垃圾电话和短信，不剩骚扰，遂删除之。。请多谅解，欢迎重新关注，不好意思]
313191888	是有多少药要吃！！各种苦！！！ ​​​	[<木木加三撇>: 回复 @winter_zhao :生病。,<木木加三撇>: 回复 @MK威 :感冒吧。,<徐小婷Cassie>: 感冒了阿？要吃这么多啊？,<Ailway->: 到底啥毛病，需要吃那么多]
313191888	我可怜伐？ ​​​	[<六翼天使_Eric>: 赤橙黄绿青蓝紫~彩虹木木达人~,<木木加三撇>: 回复 @MK威 :算好还是不好呢？,<木木加三撇>: 回复 @VICKY的MAOMAO :摔跤的。,<木木加三撇>: 回复 @富豪戴维斯 :可怜！,<木木加三撇>: 回复 @不落的野草 :侬钢印敲腿上的？,<Ailway->: 回复 @木木加三撇 :个么就希望农自身修复能力强了，话说回来你腿真粗,<fongds>: 哟……色彩啊搭配蛮协调的吗,<木木加三撇>: 回复 @MK威 :男人怕什么。,<Ailway->: 回复 @木木加三撇 :万一留快色癍夏天难看伐快去看看有药涂的,<木木加三撇>: 回复 @BO先生 :重点是乌青。,<木木加三撇>: 回复 @静静的我爱着你 :哦哦哦。,<木木加三撇>: 回复 @MK威 :命穷，没事。,<静静的我爱着你>: 回复 @木木加三撇 :16号选课好像。。。,<Ailway->: 回复 @木木加三撇 :去看看可能伤到骨膜了你摸到有肿块没,<木木加三撇>: 回复 @静静的我爱着你 :什么时候选课交费呢？,<木木加三撇>: 回复 @MK威 :摔跤的。,<Ailway->: 哪能为额气医院了伐,<lian_ai>: 回覆 @木木加三撇 :[噓],<木木加三撇>: 回复 @lian_ai :阿是你天天巫毒娃娃搓的对伐！,<lian_ai>: 喲~看樣子RP伐大好。。。,<木木加三撇>: 回复 @evan是幻想家 :摔跤的。]
