shitass	恍恍惚惚恍恍惚惚恍恍惚惚恍恍惚惚 ​​​	[<沈钺之->: 回复 @罄络 :幻肢的凝思[doge],<罄络>: @沈钺之-    哈哈哈哈哈哈原po评论,<虫子虫子爱吃鱼>: @芥子树  哈哈哈哈哈哈哈,<听不懂我在说什么对不对>: @敏子_Artemis,<Radwimps-0->: @羽生星居民只有一人   hhhhhhhhhhh,<YUKLAM->: @HOUPANG_,<Donna_Ace>: @HattieLam  哈哈哈哈哈哈哈哈哈哈,<制杖专卖假一赔十>: @本质泰妈pobbypeipei   hhhhh笑出猪叫,<南城北念_>: 回复 @蓝熊船长的猫 :噗哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[允悲],<springyyyyy>: 原博评论亮瞎 @epaofuing   @逗比范大琪么么哒,<大白白白桃>: 那合作方估计要琢磨这个表情一晚上,<刘小烦的NewLife>: @会过日子的冰拿铁不加冰,<山猪王赛高>: 哈哈哈哈哈哈哈哈哈]
shitass	#喵星人小乖# 维纳斯[二哈][二哈][二哈] ​​​	[<往如秋时270>: 王子今天的躺姿也十分优雅呢[doge],<小鸾星>: 拐拐你有点猫样[允悲],<大牙菌菌菌>: 同款睡姿  http://t.cn/RKthSxp,<黄昏的闹市区>: 这个是罕见的瘫痪的维纳斯，不是那个断臂的维纳斯。,<SS_CHOW>: 阿乖胖乎乎的像油画,<汐風Alter>: 我不管我的滤镜就是这么厚  http://t.cn/RK5s0HC,<野比大姗>: 这是哪国英俊的王子[舔屏][舔屏][舔屏][舔屏]太帅了！！！,<susan香雪寒>: 怎么感觉你又换猫了[笑cry][笑cry],<laubster>: 拐拐彻底瘫痪了，哈哈,<奇庆卓拉jnxc>: 拐拐世界第二可爱！,<不知道叫啥名字哦哦哦>: 我的妈啊，乖乖怎么那么美！,<我的确是个大可爱>: 埋脸[喵喵][喵喵][喵喵],<喵迟迟>: @tgg也叫seventeen  美人儿,<江鳥鳥鳥鳥>: 为拐拐疯狂打call！！！！！！！,<吃土少女唐某某>: 开了美颜就换了只猫，底子好啊,<路晓南>: 两天没见。想死拐拐了,<ZYZbamboo>: 太可爱了！！！！！！,<By_Q>: 图一不是just beat it吗,<HAKUNAMATATA-3>: 哈哈哈哈哈哈哈哈,<包酱_>: 超级性感，肉欲横流！,<小明炸毛了>: 好美的乖乖[憧憬],<是JW也是十三娘>: 真是太美了. 美的流油.[憧景],<sssssummary>: 猛吸小乖[熊猫][熊猫],<起个名字困难的不行>: 真可耐[太开心],<小碎Cooper>: 那可太抬举维纳斯了,<橡胶橡胶的西瓜>: 没错！乖乖就是美丽的代名词！,<猫猫认真拍照>: 啊哈哈哈哈哈哈哈哈,<海参丸咕噜噜>: 上去就是一个埋肚吸吸吸！！,<人生不如意十有八九是没吃饱>: 胖壮美丽！猫中杨贵妃！,<Lynn_Kwan>: 你说是什么就是什么吧[喵喵],<桔子糖酱->: 啊啊啊 舔舔舔～]
shitass	我也是服了，只要穿白衣服，必会吃到身上定律 ​​​	[<我想当一堵墙>: 还有包包必弹到油渍定律，数不清包包上有多少个斑点了,<饺子不爱吃鱼鱼>: 小心得不能再小心总会吃到衣服上，大大咧咧的男票从来都不会有事,<你发现了一只小瑜>: 我也是！+tan90,<U装钱的袋袋U>: 感觉应该发明那种随身带的清洁剂，像这种喷喷就没有了，多好,<没话逗话>: [允悲][允悲][允悲][允悲][允悲],<静安不是寺>: 一样！我也是不超过10分钟一定脏,<M睡不着小姐M>: 白衣服，新衣服，新鞋，逃不过的命运[摊手][摊手][摊手]  http://t.cn/RKUiIhT,<大白白二灰灰>: 这衣服我也有[二哈],<美丽的小烤饼>: 伞哥之前带手链么 那条白印哈哈哈,<小猫爱吃奶酪>: 我穿什么颜色都会吃到身上[笑cry][笑cry][笑cry],<允狼>: 回复 @冷漠网友1210 :我也是这样 然后我总结了：胸大没办法,<RYUURO->: 我也有这件衣服 每次吃东西油都会跑上去,<婉归不回>: 我也是，毁了无数衣服,<Cyan1c>: [允悲]对对对  每次穿白衣服吃辣然后。。。,<我是个英雄_还很帅_>: 与此相同的还有白袜子白球鞋白裤子白裙子白毛衣白外套白围巾[二哈][二哈][二哈],<Tvicat>: 黑衣服你掉身上也看不出来啊！[挖鼻][挖鼻][挖鼻],<姜厂长最高>: 这就是我买了白衣服不敢穿的原因[允悲],<Bravegirlzl>: 而且越小心越会溅上,<逆天了的Sai>: 可能是黑色衣服你注意不到自己吃到身上了,<刘小猫82518>: 哈哈哈～彼此彼此～,<发呆的紫米>: 第一天穿拐拐的衣服就弄上醋印[拜拜][泪],<雨后蔷薇墙>: [泪]我也是，每次都会溅到，新的浅色衣服一定会溅到[拜拜][拜拜],<萌猫皮蛋>: [握手][握手],<今天又吃了一个西瓜>: [二哈][二哈]胸小的溅到肚子上,<韩小乔0704>: 墨，墨菲定律。。。,<董小猫Kitty>: 只要穿新鞋就下雨,<亲爱的格伦德斯>: 来大姨妈了啊？[doge],<山呀山>: 每次去吃火锅我都提前一天准备好黑衣服哈哈哈红红火火恍恍惚惚,<冷漠网友1210>: 我只要穿衣服 都能吃到身上,<大笨蛋和小傻瓜勇敢去飞吧>: 脖子伸长，嘴巴闭紧嚼,<dewpearless>: 我也是！！是不是双子座都这样[悲伤],<飘着的不明显瘦子>: 这衣服有点大呀伞伞,<漫威大法好>: 还有穿白鞋必被踩定律[允悲][允悲][允悲],<波尼Bon>: 还有另外一个定律，就是胸大会溅到胸前，胸小会溅到肚子上[并不简单],<今天喝可乐哦>: 我也有这件！优衣库的嘛🙋🙋🙋]
shitass	#喵星人小乖# 手感超级好的白猪[二哈][二哈][二哈][二哈] ​​​	[<黄昏的闹市区>: 拐拐真是承担了它这个年纪不应该有的美貌呀。,<后爪一蹬睡眼惺忪>: 伞伞又开美颜了[二哈],<吴咲萌是萌还是莔>: 好像摸摸毛啊[挤眼],<炙-焰_Flame>: 最近的拐拐颜值都这么高了？？？美貌令人无法fu吸[二哈],<举个栗子你看>: @招财小淑芬  快来看你心爱滴王子🤴,<園子圆子_>: 又换猫了？？？？,<闪开我要漂移了>: 啊，救命，无法fu吸,<想吃鸽子汤>: 想埋脸🙊🙊  http://t.cn/RKhsoJT,<天上的贾星星参北斗>: 蓬松轻盈[哈哈][哈哈][哈哈],<FLUIZAI>: 后jio想摸[二哈]]
shitass	#喵星人大咪小乖# 妖怪们快起来啦[允悲][允悲][允悲] ​​​	[<白熊伏地馍>: 这个角度看拐和大咪的身材是差不多的[摊手],<Lee_G_Face>: 这么可爱怎么可能是妖怪！！！,<每天都想冬眠的熊>: 探戈奏是趟啊趟着走,<往如秋时270>: 小乖这占地面积[允悲][允悲][允悲],<猫力大仙噢耶>: 王子是在打太极吗[憧憬],<Zepar_C>: 大咪睡得很乖巧的样子，拐大王和咪臣妾,<久旧就九九>: [允悲]不要吵醒我的王子 让我再埋会儿  http://t.cn/RosOlnk,<糯米滋爱吃小鱼干>: 小乖真的好宽厚啊[允悲],<FLUIZAI>: 埋脸！吸一口[二哈]]
shitass	有人不相信，猫会有长得丑的……[喵喵][喵喵] ​​​	[<Chole_tan>: 哈哈哈哈哈哈哈哈真的有点丑[笑cry][笑cry],<蓝猫蓝狗>: 生无可恋[喵喵][喵喵][喵喵]  http://t.cn/Ro8Bm42,<沮丧的一条咸鱼>: 哈哈哈哈哈哈哈哈 瞎了我的眼,<用耳朵做翅膀>: 都没得第一，还好意思笑,<用耳朵做翅膀>: 哈哈哈哈哈哈就是拐拐符合话题,<經典香辣雞腿堡不要香菜>: [拜拜][拜拜][拜拜]为什么我会觉得长的有点像财财,<染染染爷>: 伞哥憋笑了 评论里好多拐拐[摊手],<Ducky_jae>: 回复 @姚木槿 :笑死我了[允悲]真吸不下去,<削小人>: @aaaAOI   @薄萌葱,<种草小天使喵喵喵>: 你有什么资格笑哈哈哈哈 拐拐也上榜了好嘛哈哈哈哈哈哈哈[摊手],<垚幺幺kkwkkw>: @Yachne是個默默的小粉絲   @elevener--hlmm  最右好好笑,<姚木槿>: @Ducky_jae,<上阵_>: @慕妞妞没吃饱  哈哈哈哈,<能掐会算潘半仙>: 伞哥看评论！！！气哭了！！！我拐明明是盛世美颜！！！拐托都已经取给拐拐打抱不平了！！！,<捏棉花的小苦瓜>: 回复 @Crazy喵小妞 :哈哈哈哈哈哈哈哈哈哈哈,<C_la_ra_xx>: @一颗萌花花  哈哈哈哈嗝,<没有好好吃饭就不算活过一天>: @还是叫我熊好了,<沈摩>: 我不管，这才是真相[笑而不语]  http://t.cn/Ro8Wgq0,<爹地跌地>:   http://t.cn/Ro8WhRQ  // @伞口组 :哈哈哈哈哈哈[允悲][允悲][允悲][允悲]// @喵星人星球 :布偶猫被黑得最狠的一次！！！哈哈哈哈// @腿麻了扶我一下谢谢 : 哈哈哈哈哈哈哈哈哈哈哈哈哈// @卢豆子Augus :没想到有用到的一天   http://t.cn/RoQtAQD,<一颗战桃>: 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈// @伞口组 :哈哈哈哈哈哈[允悲][允悲][允悲][允悲]// @喵星人星球 :布偶猫被黑得最狠的一次！！！哈哈哈哈// @腿麻了扶我一下谢谢 : 哈哈哈哈哈哈哈哈哈哈哈哈哈// @卢豆子Augus :没想到有用到的一天   http://t.cn/RoQtAQD,<甜筒强迫症患者>: 我的天呐 wuli拐拐跟他一比简直貌若天仙！哎？不对！wuli拐本来就是天仙下凡[喵喵],<不吸猫可能会死>: 我去TM[允悲]// @伞口组 :哈哈哈哈哈哈[允悲][允悲][允悲][允悲]// @喵星人星球 :布偶猫被黑得最狠的一次！！！哈哈哈哈// @腿麻了扶我一下谢谢 : 哈哈哈哈哈哈哈哈哈哈哈哈哈// @卢豆子Augus :没想到有用到的一天   http://t.cn/RoQtAQD,<Crazy喵小妞>: @随时准备变身的小飞侠   @捏棉花的小苦瓜,<晨风鸟Agnes>: 看完觉得拐拐十分清秀,<天天吃草辣子鸡>: 回复 @波小也节衣先生 :好像我朋友家的小宝！  http://t.cn/Ro8pT4A,<杨大脸的小饼干>: @王呆萌的主人  ？？,<妳看見过我的小熊嗎>: 回复 @土豆又mino :丑萌,<土豆又mino>: @妳看見过我的小熊嗎   哈哈哈哈哈哈哈哈丑的可爱,<kani0712>: @sunnyset   看最右！,<耳多多多多>: 我拐王子竟然掉到第四了！不服，为我王子打call！,<波小也节衣先生>: 看了下栗子，我欣慰多了  http://t.cn/Ro8KJ12,<爱毛绒绒的圆滚滚>: 长得如此随意。。目瞪狗呆。。。在下服了[允悲][允悲][允悲][允悲][允悲],<往如秋时270>: 拐拐比丑位居第三名，伞哥你还笑得出来吗[允悲][允悲][允悲],<Tina_吧啦吧啦>: 哈哈哈……比乖乖还丑[允悲][允悲][允悲],<手机用户5148989>: 原评乖乖名列前茅 我才没点赞呢[笑而不语],<福尔摩狍>: 拐拐勇敢飞，拐吹永相随！  http://t.cn/Ro8oCrI,<喵喵汪汪阿猫阿狗>: @Sebastien_More_Than_GEASS,<oO萱草伊凝紫>: 所以还是我们拐拐好看哪,<-林井>: @王中咦咦咦咦咦咦咦   最右笑出声,<米米麻麻要瘦瘦瘦>: 哈哈拐拐多次在评论里出现你五十步笑百步啊哈哈哈，不过布偶怎么可能这么丑的啊,<查无此猪妖>: 哈哈哈哈谁能想到比丑大会乖乖输了输得这么惨  http://t.cn/RMYutt6,<不知名兔>: 对了 你看看热评 你看见拐拐第三了吗 哈哈哈哈哈哈哈哈,<大露露家的小酒酒丶>: 哈哈哈哈哈哈哈哈最右真的丑[眼泪][眼泪][眼泪] @小酒酒家的大露露丶,<不知名兔>: 你看看小乖再笑 好吗,<BAZINGA_茄>: @_可丽_   @猪呱大人  看评论,<小小宇和胖胖杜毛毛>: 拐拐在评论的图里竟然如此的清秀,<老米大王>: 我想说：“你笑什么？”[允悲],<煲保>: 有人见过这么帅的折耳立吗]
shitass	#喵星人小乖# ？？？WTF？？？你是谁？？？ ​​​	[<小竹子殿下>: 啊？翻上去仔细看了看id……我没看错？？？,<Livi_Q>: 输了丑猫比赛拐拐现在要进军美猫届了吗,<咩茶>: 回复 @闻味儿 :突然变美,<威武雄壮的瓜子是只猹>: 喔拐！吸一口！！,<蒸汽梳子>: 伞伞你怎么又背着我们买新猫[二哈],<美食界王语嫣>: 我山猪王不定期在线的颜值！,<闻味儿>: @咩茶  每个月总有那么一天,<staywithwho>: 这么逆天的颜值这图我要存起来！,<青庐公子>: @sudukki_     嗷呜嗷呜看我拐,<VII_1019>: 回复 @-狼桃- :哈哈，我也觉得是,<-狼桃->: 可能是最近疯转的那条丑猫的微博刺激了拐拐  要努力了,<吃瓜老咸鱼>: 新来的猫[憧憬],<饼干喵帕斯>: 乖乖的胞弟，乘乘[羞嗒嗒],<桃桃眉毛子>: 回复 @卤蛋鸭鸭子 :美颜后！！！,<夜雨声烦FFFFF>: 我的天！拐英俊！[憧憬],<卤蛋鸭鸭子>: @桃桃眉毛子   @切换状态中  换猫了！,<我有水煮牛肉你吃吗>: @蔡智立666  今天乖乖真的是王子快看！,<欲有所托却幻影如梭如我>: 拐偷偷带美瞳啦!,<loveltter>: 这一条评论突然多了起来呢哈哈哈，我就说我们拐王子盛世美颜嘛，什么丑猫，不存在的！,<崴了脚的靖王妃>: 美死啦！帅气啦！我的最爱,<iamooo>: 伞伞你说你私藏了多少拐拐美照[怒骂][怒骂][怒骂],<哈哈哈哈哈哈哈哈哈哈_b>: [哆啦A梦汗]拐，我这么美，你颜值和我不搭。,<七夜__Orz>: 论美瞳的重要性[舔屏],<Mammon_要带咕噜回家>: 你！是哪里来的新猫？！,<像遗憾i>: 回复 @赭麒麟 :哈哈哈哈烦人,<想快乐的北极熊>: 盛世美颜！[鼓掌][鼓掌],<赭麒麟>: [费解]  http://t.cn/Ro8jPvV,<御前鸡排卧底小密探>: 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈嗝~,<蜡笔小小筱新>: 哪里来的猫？我们的山猪王呢？[二哈][二哈][二哈],<Vladimirnabokov>: 为啥传不了图片，刚才看到一组丑猫，疑似出现了我拐同志。,<一个懒呀>: 不轻易睁大眼[笑cry],<婉贞微叹>: 山猪王秒变美颜王！哎妈呀,<好神仙alice_h>: 伞伞又换猫啦？把我们山猪王卖啦？？？？？,<用户572957175768>: 瞧瞧，现在猫届也流行起打瘦脸针的了[舔屏][憧憬][舔屏],<卜卜星大脸萌>: 拐拐：哎呀妈呀，你似shei？吓死我了[doge],<陈馨媛_>: 美瘦美瘦的[doge],<佑子透明机革命>: 回复 @都说了葱和香菜都不要你想毒死我 :[白眼][白眼][白眼][打脸][打脸][打脸][打脸][打脸],<珏小喵>: 噢...换猫了[思考],<都说了葱和香菜都不要你想毒死我>: 回复 @佑子透明机革命 :这不是乖乖,<阿乾丶微博第一萌吹>: ???这是哪个拐？？？,<佑子透明机革命>: 回复 @都说了葱和香菜都不要你想毒死我 :没有吹，你自己睁眼看看！！！！就是英俊，没别的！！！！,<都说了葱和香菜都不要你想毒死我>: 回复 @佑子透明机革命 :继续吹！！！！！,<佑子透明机革命>: @都说了葱和香菜都不要你想毒死我  乖乖就是英俊！！！！我乖太可爱了,<syf汐月>: 那又怎么样呢，比丑大赛还是名列前茅[doge][doge][doge],<飞扬帅帅又要减肥了>: 山猪王呢？你把山猪王藏到哪里了？,<海雾弄月>: 拐拐一把楼住伞哥，我是你的王子啊[doge],<中原茶叶>: 乖乖知道今天有比丑大赛，但聪明的乖乖懂得在适时的时候逆袭[笑而不语],<Nj-regina>: 新养的小猫猫真可爱[喵喵],<圆呼呼的三角君>: 我乖乖多好看我的妈这大葡萄眼睛真好看宝贝亲亲亲,<一级好嗑6v6>: 快把美瞳还给隔壁,<天天吃草辣子鸡>: 啊  过年了  http://t.cn/Ro8oKof,<桃桃乌龙茶_每天都很困>: 呵呵哒 p图p得自己都认不出来了[doge][doge],<尾巴今天也要好好学习哦>: 伞哥家是不是养了一头猫和一只猫,<饼饼大战柒狗叽>: 我看错你了，你居然换猫[失望]]
shitass	一次关于南北差异的探讨 ​​​	[<说你蠢你来揍我呀>: 爱吃米饭也爱吃面，但是一个月不吃面没啥事，一周没吃到米饭就要抓狂了[允悲],<shio盈火>: 回复 @alpacaa17 :个人理解饭代指餐类，不能说所有进嘴的东西吧,<shio盈火>: 回复 @五月周期_YJ :√辽宁都这样吧，我是辽西人也是这样理解。,<Jet_TheOriginalHigh>: 回复 @易只羊的梨涡鹤 :饭就是饭,<CGanen>: 我妈吃完火锅都要再吃半碗饭[哈哈]就是无论吃啥她都要吃米饭,<银天_坂田银时唯一正牌女友>: 我是沈阳人，只要是主食都叫饭啊？,<慕蕓>: 山西也是啊，饭是统称，米饭也是统称，因为还分为小米饭、大米饭、二米饭// @伞口组 :河南把“饭”这个做为食物的统称，沈阳的饭是米饭的代称。沈阳朋友和我的对话：“你吃饭吗？”“什么饭？”“什么什么饭？！就饭啊！”“什-么-饭！？”各种鬼打墙，要不是我确定我打不过他我早就动手了[笑cry][笑cry],<Elora_慧>: 山西的朋友把米饭叫做米，问我你吃不吃米，我问什么米？[笑cry],<杀手小马路>: 每天至少有一顿得吃米，吃火锅也要吃碗蛋炒饭！,<盧卟卟脆>: 在廣州，會説：食乜嘢啊？答：食飯（就是吃米飯），如果要吃其他就另外表述，例如面，粉，粥……,<五月周期_YJ>: 回复 @鬼鬼粉红色的蛋蛋 :哈哈哈 我概括的还可以哈[允悲],<mostreet>: 作为一个标准的南方人，我比较爱吃粉和面条[挖鼻],<瑶瑶快到碗里莱>: 沈阳米饭种很多 二米饭 豆饭 米饭就是白米饭,<鱼戈和猫巷>: —到吃饭的点了嘛？—到了，吃饭嘛？（前者饭是食物的统称，后者是米饭[允悲]我们这边都这样）,<一碗有思想的牛肉面>: 哈哈哈哈这个问题我也和北方同事绕过，她问：晚上吃什么?我：吃饭啊。她：知道啊，吃什么饭？我：就是吃饭啊！！她：.......,<鬼鬼粉红色的蛋蛋>: 回复 @五月周期_YJ :准确！不能更赞啦！[赞][赞][鼓掌][鼓掌],<是小肉几阿>: 男朋友广东人，我河南人。 刚恋爱时候经常出现如下对话 我：吃饭了吗？ 他：没吃 我：那你不饿？ 他：吃了炒米粉 我：[费解][费解][费解],<經典香辣雞腿堡不要香菜>: [拜拜][拜拜]没错！奶奶家是南方人，外婆家是北方人，从小在这种你吃没吃饭的环境下长大,<圆呼呼的三角君>: 回复 @Lynn_Kwan :[笑cry]能理解你，哈哈哈哈就像我山西人，冬天不吃面感觉全世界都没有颜色了[二哈],<只想当路人-1>: 回复 @阿猫阿狗和阿花 :嗯啊，米是生的，为啥要吃米不吃饭，没毛病,<阿有RDJ>: 暑假在广东兼职，公司一直都是早餐炒米粉炒河粉汤粉各种粉，中午晚上米饭，连续一个月我瘦到80斤！！早上起来闻到味道都想吐！！休息时间找了两个多小时找到一家看起来正宗一点儿的面店，一大碗下去整个人都复活了。真的从此以后我发誓绝对不久居南方，我会死的。[允悲],<PJ_IN_SOMUCHWHERE>: 好吃的米饭，不配菜都是好吃的,<鸭鸭什么都不知>: @Fairy_N_Tori,<O记收发室>: 所有正餐都叫饭，哪怕不吃一粒米饭[偷笑],<卖你丫的阿柴>: 作为一个东北人到河南上学每次去学校都要改口说米[允悲]特别别扭，每次说炒米总感觉是抓了一把生米给炒了。,<nancysi>: 我们河南老家管吃米饭叫做“吃米”，晚上吃什么啊？晚上吃米吧[二哈],<腐竹汤>: 我也觉得饭是食物的统称，不过我可能是个假的广东人，米饭对我来讲可有可无[二哈]比较喜欢喝各种粥,<綺麗_夜>: 是这样，以前跟吉林的小伙伴争论过为啥不能说“炒饭”得说“炒米”[二哈],<剪切应力o>: 回复 @易只羊的梨涡鹤 :我的在“饭”得观念上，已经改变了，不是传统南方人了[二哈][二哈][二哈],<易只羊的梨涡鹤>: 回复 @剪切应力o :这个饭是 可以吃的东西的意思！,<剪切应力o>: 回复 @易只羊的梨涡鹤 :人是铁，饭是钢[doge],<谜丝王>: 回复 @alpacaa17 :不是呀，零食不是飯,<吃肉的酱梨>: 看了一遍评论我已经不认识饭这个字了……,<易只羊的梨涡鹤>: @剪切应力o   @Jet_TheOriginalHigh  [喵喵][喵喵][喵喵],<名字最最难取>: 南方人表示，饭大多表示统称[摊手],<T-Rax_xy>: 沈阳人民跟你说 揍是这样的 饭就是那一餐 不问吃不吃大米饭 默认属性主食是米饭,<賽德斯鳩>: 出去下馆子（中餐），对这家餐厅的最高评价就是服务员来两碗米饭ww不好吃的店我们就会去下一家了ww,<卿云安>: 南方人，就米饭是主食，面条、馒头、面包统统不是主食，他们自己说没吃米饭就和没吃饭一样。北方人觉得好无奈。,<阿猫阿狗和阿花>: 回复 @伞口组 :看来这一 架是在所难免啦[并不简单],<eyjur>: 哈哈哈我一老师就是河南的，她说读研时问朋友中午吃啥，朋友总说吃饭，她一度觉得朋友在忽悠她[眼泪],<觅食中的恐龙>: 和北方的朋友说话，饭就是统称；和南方的朋友，饭就是指米饭[笑cry],<夏晓家的红豆喵>: 作为一个辽宁人，我还是希望一天三顿都吃饭。以陕西和辽宁作为对比，在陕西，我问对方，你中午吃什么了，对方会说吃了米饭或者面等等；问自己人，中午吃了什么，一般会回复你说中午都吃了什么菜，因为默认主食是大米饭,<yokkaku>: 尽管吃了麻辣烫臭豆腐鸡腿什么乱七八糟的，只要没吃米饭，别人问吃饭了吗？回答都是没有，或者回答吃了，吃的什么什么[二哈]饭真的单纯＝米饭,<紫苏已被注册>: 来北方之前，饭就是特指米饭[笑cry]来了之后，啥都是饭,<吃土少女唐某某>: 一天不吃米饭就感觉不对劲,<伞口组>: 回复 @阿猫阿狗和阿花 :哈哈哈哈哈哈我就是那种会说你吃米吗的那种人哈哈哈哈哈 米是米饭，饭是统称！！！来打架呀哈哈哈哈哈哈,<Lynn_Kwan>: 回复 @妞妞是个好孩子 :哈哈哈可能算是方言吧，不知道怎么解释，大概就是来自米饭的神奇力量能让人精神百倍充满活力[笑cry],<冰冻玛格丽特的BLOG>: 是哦，我大学南方同学告诉我们，她一周没吃饭了，把我们吓死了[允悲],<AYUWY0224>: yeah  没错,<陈萌萌一头>: 刚去武汉武汉头几天同学和我的对话：「吃早饭没？」「我早上不吃饭。」「那你不会饿吗？」「我吃早餐啊。」「那你还说不吃早饭？」「是啊我早上不吃饭…」,<逆天了的Sai>: 我浙江的我们家平时吃饭就不怎么吃米饭,<咪咪永远活在球球心里>: 回复 @你应该看见那颗死兆星吧 :统称没错,<超高校级的脑侗少女>: 吃火锅的时候我们有蛋炒饭,<小短腿儿赛高>: 把评论翻完我已经不认识饭字了,<Yuki_Nakajima>: 作为沈阳人餐中管大米叫饭。非餐中就是把要吃的那一餐叫饭。。// @伞口组 :河南把“饭”这个做为食物的统称，沈阳的饭是米饭的代称。沈阳朋友和我的对话：“你吃饭吗？”“什么饭？”“什么什么饭？！就饭啊！”“什-么-饭！？”各种鬼打墙，要不是我确定我打不过他我早就动手了[笑cry][笑cry],<鸭妈妈_阿宅>: 上海人也不是每天都要吃米饭的，不过在吃福建人的广东人和被吃的广东人眼里，上海人好像不算南方人。[摊手],<大龄少女田小也>: 一年四季除了稀饭不吃米的安徽北部人。,<妞妞是个好孩子>: 回复 @Lynn_Kwan :这个词莫名的可爱[笑cry],<妞妞是个好孩子>: 回复 @Lynn_Kwan :作为上海人你的观点我很认同，可是米气是啥？[允悲][允悲][笑cry][笑cry]]
shitass	#喵星人小乖# 不要夸我好看[害羞][害羞][害羞]我会不好意思[害羞][害羞][害羞] ​​​	[<头像一枚帅锅>: 回复 @小飞机多灵巧多呀么多 :[二哈],<玫公子>: 图二脸颊应加上红晕,<漫米米酒>: 拐拐拐拐你真可爱，pk瓜皮指日可待！,<一颗污糖>: 图片评论  http://t.cn/RoTyXjh,<鱼日常>: 所以我闭嘴[闭嘴],<AZ-TM>: wuli英俊啊，这脸多俊俏[哆啦A梦吃惊][哆啦A梦吃惊][哆啦A梦吃惊][哆啦A梦吃惊][哆啦A梦吃惊],<总攻大人的阿喵>: 乖乖你怎么这么好看啊,<糖水要放辣>: 拐居然是双眼皮[喵喵],<Ajalht_Trw>: 别害羞，真的好看[爱你],<Q乾行>: 夸！[笑而不语],<踩蘑菇的筱菇凉>: wuli乖乖真好看[good],<_白月光>: 英俊！[可怜][可怜][可怜],<饱饱catcat>: 拐拐真漂亮[憧憬][憧憬][憧憬],<小怪兽b612>: 图片评论  http://t.cn/RoTzjGr,<婉归不回>: 乖乖内心肯定也和伞伞一样，被表扬了表面装害羞，内心其实就是是绝命毒师老白脸：“You goddamn right！,<朱大力爱吃鱼>: 乖乖是不是眼屎没擦[允悲],<不知名云养猫达人>: 我们只是说的实话啊[哆啦A梦花心],<维克托的迷弟>: 我不！我就要夸你好看！,<果奔侠>: 图二是不好意思？？？？,<n55lWl>: 哇 第一张的颜…我迷醉了,<后爪一蹬睡眼惺忪>: 原来拐拐不好意思是这么个表情[二哈],<吃土少女唐某某>: 不行了受不了了山猪王太可爱了想亲想抱想摸[憧憬],<希_NOZOMI>: 好看到昏古7！你的美貌令我无法fu,<放弃治疗的贼家老母>: 后半句应该是“我不会不好意思”才符合我们山猪王的社会地位,<老猫learisy>: 谁有那张拐拐不像拐拐的照片？求[可怜],<tiny狮子>: 拐拐永远能给我带来笑容,<猫糖和吧唧包>: 就夸就夸！就想看你害羞的样子,<Lynn_Kwan>: 我偏不夸[喵喵],<张婷的坚持>: 哇[憧憬][憧憬]图2这一脸横肉，真是好看[笑而不语][笑而不语][笑而不语],<人生不如意十有八九是没吃饱>: 多么肥美英俊的猪啊！,<CuRrrrRRYy>: 乖乖你有什么心事阿？为什么总是愁眉苦脸[哆啦A梦无奈],<黄昏的闹市区>: 孤高的王子并不需要这种无趣的赞美。,<努娜的心头肉啊>: 不要这样的看着我～我的脸会变成红苹果～]
shitass	#喵星人小乖#我怎么就控制不住这双手呢 ​​​	[<胸不平怎能平天下>: 收手吧垃圾，再猥亵我猪哥我打死你,<Dang通局天津站老牌流氓家的金条>: 回复 @經典香辣雞腿堡不要香菜 :我乖是帅气的王子哎[喵喵][喵喵],<小鸾星>: 拐拐太像小白猪了[允悲],<次榴莲不吐榴莲皮>: 回复 @有纹身 :真胖。。。。我吸白雪。。劲大,<經典香辣雞腿堡不要香菜>: [生病]说来惭愧……吸了那么久的拐……竟然不知道拐拐是男孩女孩,<魔法城堡由我来守护>: 拐拐今天也是如此禁欲：完事快走[好],<有纹身>: @次榴莲不吐榴莲皮  来吸我拐,<久旧就九九>: [舔屏]  http://t.cn/RoYwovb,<不会笑的柴郡猫>: [笑cry][笑cry][笑cry][笑cry][笑cry]]
