juventusnews	大声告诉我，阿花美不美[心][心][心]#ForzaJuventus# ​​​	[<Nicholas_cz>: 看得出阿花挺开心的,<Athenodora_>: 美美美你就是这么美,<慕浩07>: 美美美～请问你家那个斑马叫啥～敲口耐,<司马光终于杀了那女孩>: 那个合影只有半张脸的妹子[笑而不语],<小兔子萌呀萌BellaJuve>: 貌美如花[喵喵],<天昏地暗海枯石烂>: 我可以说他像主教练吗？,<赤兔酱>: 回复 @攒刺 :植发，花自己说不想这么早秃[允悲],<徐太郎prototype>: 回复 @攒刺 :植的,<胡歌绝症患者>: 好看好看好看一万个好看[兔子],<-Irresistible-->: 回复 @攒刺 :植发的,<leilayoungice炎色>: 哈哈哈哈 恭喜阿花来都灵[偷笑][偷笑][偷笑],<KISS-JUVENTUS1897>: 一直笑容满面[哆啦A梦吃惊],<Ars天蓝>: 以后就叫班花啦，不过离开沙矿不知是什么心境。加油～,<攒刺>: 想知道他头发是怎么长出来的[允悲],<_我就是王二哈>: 回复 @djdkdnf49162 :你是哪来的狗?走错门了吧]
juventusnews	罗马体育报今日头版：尤文拒绝了巴萨关于迪巴拉1.6亿的报价。#ForzaJuventus# ​​​	[<SPELLEGRINO>: 巴萨烦人的小家子气展示了一夏天,<鄫o->: 6.1我在考虑吧[并不简单],<李昭熹_>: 侮辱性报价 巴狗再不走我要报警了,<黑白战袍>: 回复 @陈假装先生 :你文养不起梅西，光是续约的签字费都能买个好球员了,<行者永远无疆>: 回复 @陈假装先生 :帮迪巴拉腾地方,<盧灣區化骨龍>: 登贝莱这货就1.5亿。迪巴拉1.6亿傻瓜才卖,<忍者小叮当>: 回复 @陈假装先生 :就你机智[喵喵],<陈假装先生>: 回复 @忍者小叮当 :卖了买迪巴拉啊[笑而不语],<xpznb>: 登贝莱1.5，迪巴拉1.6可好意思[二哈],<唐伯狐zx>: 巴傻巴傻，你真了不得！这个价钱就想挖尤文10号？做梦吧！,<忍者小叮当>: 回复 @陈假装先生 :要梅西干嘛？,<忍者小叮当>: 回复 @風儛逍遙 :兄弟，少个0,<QgsALLIN>: 这个市场，3亿起步吧,<雪落石天>: 1.6？你以为买白菜呢[挖鼻],<dc酷哥>: 乘早滚，妈的本来现在攻击线就不是太稳,<僵尸用户777>: 你文还是那句话，球员想走不留，不想走不卖,<老张家的那颗彗星啊>: em...一言难尽...,<風儛逍遙>: 买我文10号，不宰你世界第一转会费，怎么和后面的人交代，就3个亿吧，有效期还有1天了,<其实还不错O>: 巴萨又开始挖墙角,<陈假装先生>: 不是说木有小迪的位置嘛？1.6亿加梅西，考虑考虑。,<怎么昵称都是被取了>: 球员本人都没搞定 还来出价,<咪噜007>: 垃圾，你这样引起公愤的,<爱如少年的小色波>: 不缺这1.6e…再加1e…我们再考虑考虑球员意愿,<铜鼓QL>: 迪巴拉和库蒂尼奥一个价？？？你这是侮辱迪巴拉，库蒂尼奥给迪巴拉提鞋也不配啊,<难也不难OTZ>: 这物价，当年的波霸比达卖的贱了,<55168论坛-上市公司调研网>: 2.5亿再说吧。,<霹雳球球>: 1.6亿？侮辱性报价！巴狗滚蛋！,<Taeyeon-lover>: [鼓掌][鼓掌]]
juventusnews	你们要的合练图来了。[doge] ​​​	[<Juve丶Packers>: 博狗的照片就别发了,<Allegri囧>: 图中距离说明了一切,<金_立_Juve>: 哎，我说同志，你哪个单位的？以前没见过你！[doge],<佐佐木磊>: 看着挺堵心，一直有个坎过不去，虽然这是球员的自由，但是这么离开真的令人寒心。,<persuasum>: 感觉挺明显有三个人远离博努奇的感觉,<Cccrisyhl>: 回复 @尤文蒂尼小古董 :哈哈，我以为是尤文队内训练[允悲],<尤文蒂尼小古董>: 第一张图就是感觉怪怪滴[挖鼻]]
juventusnews	#ForzaJuventus#残暴了！尤文女足建队首场比赛，13-0狂胜都灵。 ​​​	[<二月不知道>: 一张后排右一，小图看我以为夸夸混进去了,<加比亚蒂尼>: 女足比男足强！！,<坏孩子的天空_OAO>: 队长是维特塞尔妹妹?,<only_weyoung>: 感觉都灵不太职业吧，后背都没名字？[挖鼻],<zwlcrzxy>: 夸夸什么时候跑到女足 去了[允悲],<Mash腊九>: 不穿女版球衣，差评,<乔瞧人家>: 进球了脱衣服不？,<Ddddaoooooo>: 远看以为夸德拉多]
juventusnews	尤文欧冠系列训练服，我选择原谅。#ForzaJuventus# ​​​	[<正罡V>: 我喜歡第四張那款衣服，我有種想把JJ標剪了重新繡回原來隊徽的衝動。,<成分未定>: 嗯，肩膀加两单杠就和门口保安军大衣同款了,<chnjialun>: 第三件和polo挺好看，其他嘛...emmmmm,<tomcatkm>: 比原谅更原谅， 绿了一脸[喵喵],<金_立_Juve>: 款式不错的，有别的颜色吗？[doge],<孙yyyyyy泰>: 回复 @艮蟀 :可能你眼光独到吧,<Pink-Floyd->: 这是墨绿好么，原谅色是这样的  http://t.cn/RCRLjC0,<埃文斯_>: 就差在绿一点[怒],<漆黑的感觉>: 小编我选择原谅你,<烤冷面臭豆腐更配哦>: @雅文的幸福生活  想要  领导你看看买哪个,<3月的尤文蒂尼>: 当然是______[笑cry],<马脸江>: 这也能原谅 主页的节操被一马币买走了么？！,<都靈城的小鐵匠>: 我觉得挺好看的  http://t.cn/RC8eLoi,<DChristian_>: 回复 @Janko-杨 :短袖训练服给个链接？谢,<Markkkkkkkkk1798>: 我觉得很好看呐[挖鼻],<穿啥裤子都往下掉>: 回复 @Janko-杨 :哥们这一件下来多少钱,<alex王珺>: 回复 @Janko-杨 :看着没那么有型,<不是每个叫四四的腿都短>: 难道只有我觉得很好看么[费解],<古董儿先生>: @_MOCHA喵喵喵_  你妇原谅系列套装。,<达泽里奥的梦想>: 当然是选择原谅啊,<这位肉汤>: 这个绿色在店里的实物真的好看,<ShayneWangOrz>: 这是原谅色么？？！！我没色盲吧,<cc大熊_奶黄包包包包>: 5、7好看死了。,<小南哥620>: 这是邮局赞助的[鼓掌][鼓掌][鼓掌],<energy-alex>: polo衫还行。人帅穿什么都帅。,<我们的朋友增高侠>: 还能怎么办 买呗,<艮蟀>: 难道就我觉得这个颜色很好看吗？？？,<圈圈眉亮亮哒>: 宝强和瓜俩邮筒简直就是[允悲][允悲][允悲],<Janko-杨>: 之前的已经买了一堆了[允悲][允悲][允悲]  http://t.cn/RC8WmbI,<哐哐不kuang>: 很欣慰，这应该是丑的极限了吧,<刘嘉偌>: 回复 @旧青衿鹿鸣 :哭了,<旧青衿鹿鸣>: @刘嘉偌   @谈村客  受不了新队徽,<Mr_aYu>: 真特么丑啊 我擦,<PKUBTH>: 阿迪跟我尤真的有仇……,<绿色的狗unh>: 我……我觉得第三件还是好看的[喵喵],<轩轩潇洒哥>: 伊瓜因作为耐克球员把阿迪商标别了过去[笑而不语],<某某瑶->: 回复 @花蒽里昂 :那个长袖的。简直绝了……,<Tu岸1101>: 哎 明明黑白可以做出很漂亮的颜色 可是总是弄屎一样颜色……,<花蒽里昂>: @某某瑶-   我选择原谅]
juventusnews	#欧冠#想知道大爷布冯当时的表情是什么样的[doge] ​​​	[<山川拓也>: 回复 @Nicholas_cz :然而罗马的牵,<腰里有把小枪>: 虽然不喜欢他，但是这个笑应该和小将善意的，没什么。,<Den77shan>: 图片评论  http://t.cn/RCjTjl9,<Kerry-Yen-Airic>: 很抱歉的和小将互动了一下！没想到罗马的签～好尴尬[允悲][允悲][允悲],<Nicholas_cz>: 哈哈，托蒂忍不住笑了,<亚平宁荣光>: 明年是不是总攻上去抽啊。,<旗木卡卡西内>: 抽到罗马的时候丫就哭了,<谁啊咋地啦干哈>: 回复 @地表最强白胖小常 :人家私下关系很好的,<abcd_Eee>: 这个表情吧……  http://t.cn/RCjTKdg,<僵尸用户777>: 托蒂越来越像希特勒了[允悲][允悲][允悲],<你好大超子>: 托蒂：怪我咯[挖鼻],<oldwu_joker>: 其实还好～中签吧,<孙悟空没有火眼金睛>: [允悲][允悲][允悲],<对雪封印>: [二哈][二哈][二哈]]
juventusnews	#欧冠#大家对分组抽签的结果怎么看？#ForzaJuventus# ​​​	[<倪舞書>: 很一般的签啊，，哪看出来中上了。。。,<新疆尤文图斯球迷会>: ForzaJuventus,<Juvetus_11>: 难道非要圆梅西的遗憾么[晕][晕],<Aries的Mu>: 挺好的，希望小组赛不要影响联赛的拿分，做到出线加领跑是最好的了,<Bill王斌>: 不错的签，话说为什么一些人认为曼市两队上上签，都不好打好伐,<倪舞書>: 为什么大国际每次都是i组。。黑幕啊。。。另外肥料我栋哥果然在线。。[允悲][允悲],<雨尘晨辰臣>: 没太大问题 小组赛好好磨合,<0旺旺虎0>: 没把热刺抽进来万幸了,<Coolfork洪海涛>: 签运还可以，至少不用往遥远的东欧跑了！巴萨没去年强了，奥林匹亚科斯在希腊稍微有点远，里斯本竞技应该也够不成太大威胁。,<CafeBeneS>: 先干巴萨也好，16强不会碰了,<DramaticSimple>: 中上签[doge]，巴萨是断牙虎，奥林匹亚是搅屎棍，葡体是神经刀。,<DelYang>: 还可以，争取拿第一,<JuventinoRuri>: 我文到那个组都是死亡之组,<爱新诺斯>: 能出线，也能打欧联。不过，8强可能遇皇马。,<-欧阳小明->: 挺好的，搏一把小组第一吧！,<终极香油烈焰皮皮怪>: 不奶 专注窝里横就好,<美国队长___>: 应该可以第一出现,<谁啊咋地啦干哈>: 你文安心欧冠保级吧[微笑][笑而不语]]
juventusnews	米兰体育报的赛后打分：最高分迪巴拉，最低分马尔基西奥、桑德罗。#ForzaJuventus# ​​​	[<CSUuUu-Twilight>: 回复 @黑白间条衫是信仰 :对啊，桑德罗在左路的表现没毛病啊，是右边的宝强不在状态,<黑白间条衫是信仰>: 回复 @王爷-白发死库水控 :后腰这个位置隐身没什么问题吧，几次对面进攻也不是他的失位啊[允悲],<黑白间条衫是信仰>: 回复 @加西没有亚 :说实话我也没看清[允悲],<黑白间条衫是信仰>: 回复 @加西没有亚 :虎扑等各大体育网站给出的消息都是皮亚尼奇传的[汗],<王爷-白发死库水控>: 骚马上半场几乎失踪，就看到两三个镜头,<爱新诺斯>: 回复 @南无斗战圣佛---0--- :明年小将退役[笑而不语],<黑白间条衫是信仰>: 讲道理，夸德拉多不是最差？感觉根本游离在全队之外，大空档不传小迪，闷头乱带[汗],<黑白间条衫是信仰>: 回复 @Sybil_Liao :我们看的是一场比赛吗[允悲],<加西没有亚>: 回复 @思緒氾濫的沙漏 :那是马尔基西奥传的，谢谢,<77-鸭梨单大>: 回复 @虎哥带你走 :其实感觉没那么差，不过确实比受伤前差了不少…,<Sybil_Liao>: 桑德罗这场确实有点不在状态，表现让人有点小失望,<拾叁拾叁拾叁拾叁>: 4后卫真的比3中卫顺吗....[允悲],<南无斗战圣佛---0--->: 去年是中场～今年是后防～～明年～～～唉～～真不让人省心啊～～,<風儛逍遙>: 桑德罗表现的还不错，中场才是问题，赫迪拉，我是真看不上，寄希望马退敌了,<斐斐莫>: 禁区前沿给对方的射门机会太多，要知道，这只是卡利亚里。,<黑焦的牛排>: 桑德罗攻防两端都做得很不错,<Jason健宁>: 桑德罗不可能这么低的分呀,<思緒氾濫的沙漏>: 回复 @Pink-Floyd- :是皮亚尼奇传的,<zzzz_jk>: 桑德罗为啥最低分，确定不是在添油加醋？,<Pink-Floyd->: 迪巴拉那个球不是骚马一万米长传？,<海德女士S>: ???完全看不懂这评分。。。,<路阿水>: 回复 @粉丝_小糊涂酱 :还助攻了,<牛富贵1102>: 话说目前阵容里，小马哥很难有一席之地了,<粉丝_小糊涂酱>: 桑德罗送点也不应该不及格啊,<虎哥带你走>: @77-鸭梨单大  我马[允悲]]
juventusnews	两位新援迎来了意甲首秀。发挥中规中矩吧[并不简单]#ForzaJuventus# ​​​	[<狗头哈哈>: 尤文继续夯实中场了，这个赛季还是看好尤文拿欧冠！,<清川澹>: 没给摄像红包[偷笑],<despicablezz>: 贝贝呢......等了一晚上,<Cc-Alex21>: 一个1米4一个1米5,<张咲锐>: 科斯塔转移找曼朱还是挺带感的,<季春天>: 马退敌官宣2天就能捞到出场机会真不容易，估计他也就和练了一次？,<队长袖标>: 还是不熟，实力没得说,<欧阳赵彪>: 马图伊迪打死摄影师系列]
juventusnews	中场聊球，录像回放这事儿，你怎么看？#ForzaJuventus# ​​​	[<juve二度>: 早几年就没有巴萨什么6冠王了,<尐戲>: 還是得有個次數限制，不然一場比賽頻繁中斷，也不好。,<李元Juventini>: 旗帜鲜明的反对，比赛中断要不得。,<不想说可不可以>: 是个好东西，只是要注意使用的节奏，别太影响看球的连续性就好。,<毒鸡汤公众号>: 挺好的，保证比赛不被人为毁掉,<唐伯狐zx>: 这次挨板子了，下次能尝到甜头吗？,<深海哼个孤寂>: 挺好的，视频裁判还是有意义的，,<DelYang>: 没啥，支持，让某些人闭嘴]
